image_path,mar,nose_chin_distance,label,split
1_1-FemaleNoGlasses-Yawning_frame00101_time3.4sec_aug1,0.997472413273838,1.2223753811103972,1,train
1_1-FemaleNoGlasses-Yawning_frame00101_time3.4sec_aug3,0.9718002466764183,1.194175860987662,1,train
Drowsiness_dataset\yawn\train\1_1-FemaleNoGlasses-Yawning_frame00115_time3.8sec.jpg,1.176158403494108,1.2981603422350654,1,train
1_1-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug0,0.921510617343329,1.2553131584018176,1,train
1_1-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug1,1.096162799843754,1.2881552041722721,1,train
1_1-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug2,0.9881256435097817,1.266096065160628,1,train
1_1-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug3,0.9927063283479595,1.2425785014063264,1,train
Drowsiness_dataset\yawn\train\1_1-FemaleNoGlasses-Yawning_frame00129_time4.3sec.jpg,1.1454658855363153,1.7399978569223298,1,train
1_1-FemaleNoGlasses-Yawning_frame00129_time4.3sec_aug0,1.023721128507431,1.4022682431455153,1,train
1_1-FemaleNoGlasses-Yawning_frame00129_time4.3sec_aug1,0.9909072520771887,1.4712302375015789,1,train
1_1-FemaleNoGlasses-Yawning_frame00129_time4.3sec_aug3,0.9860747785521956,1.4149867214209582,1,train
Drowsiness_dataset\yawn\train\1_1-MaleNoGlasses-Yawning_frame00175_time5.8sec.jpg,0.8739445980575709,1.025115387811241,1,train
1_1-MaleNoGlasses-Yawning_frame00175_time5.8sec_aug0,0.8218312796838502,1.0684446844542193,1,train
1_1-MaleNoGlasses-Yawning_frame00175_time5.8sec_aug1,0.8300578750249483,1.017295686005261,1,train
1_1-MaleNoGlasses-Yawning_frame00175_time5.8sec_aug2,0.9480043845504501,1.059637230423131,1,train
Drowsiness_dataset\yawn\train\1_1-MaleNoGlasses-Yawning_frame00189_time6.3sec.jpg,1.1882030127285368,1.2199997623896184,1,train
1_1-MaleNoGlasses-Yawning_frame00189_time6.3sec_aug0,1.1570536287820734,1.2219248530662414,1,train
1_1-MaleNoGlasses-Yawning_frame00189_time6.3sec_aug1,1.1343104020441233,1.1135422768957983,1,train
1_1-MaleNoGlasses-Yawning_frame00189_time6.3sec_aug2,1.1576928999068146,1.1420076106072887,1,train
1_1-MaleNoGlasses-Yawning_frame00189_time6.3sec_aug3,1.1630425413754881,1.2198505805701092,1,train
Drowsiness_dataset\yawn\train\1_1-MaleNoGlasses-Yawning_frame00217_time7.2sec.jpg,0.7569489654429026,1.1285091991418112,1,train
1_1-MaleNoGlasses-Yawning_frame00217_time7.2sec_aug0,0.8368689514608857,1.060027337900703,1,train
1_1-MaleNoGlasses-Yawning_frame00217_time7.2sec_aug1,0.8155634009523023,1.0759882172590287,1,train
1_1-MaleNoGlasses-Yawning_frame00217_time7.2sec_aug2,0.8383887473027521,1.1456213409329423,1,train
1_1-MaleNoGlasses-Yawning_frame00217_time7.2sec_aug3,0.8109622906478265,1.0812954106766508,1,train
Drowsiness_dataset\yawn\train\1_1-MaleSunGlasses-Yawning_frame00147_time4.9sec.jpg,0.681473959744506,0.9237786285214753,1,train
1_1-MaleSunGlasses-Yawning_frame00147_time4.9sec_aug2,0.6805313608112257,0.933910700012669,1,train
1_1-MaleSunGlasses-Yawning_frame00147_time4.9sec_aug3,0.6677265942034233,0.9010636350215174,1,train
Drowsiness_dataset\yawn\train\1_1-MaleSunGlasses-Yawning_frame00161_time5.4sec.jpg,0.5634086006636921,0.907464808826669,1,train
1_1-MaleSunGlasses-Yawning_frame00161_time5.4sec_aug0,0.5518754880998925,0.8570549554942108,1,train
1_1-MaleSunGlasses-Yawning_frame00161_time5.4sec_aug1,0.5505472245361045,0.8880801243318869,1,train
1_1-MaleSunGlasses-Yawning_frame00161_time5.4sec_aug2,0.5710610345628178,0.8936142002017031,1,train
1_1-MaleSunGlasses-Yawning_frame00161_time5.4sec_aug3,0.5629712580652828,0.8529137822962515,1,train
Drowsiness_dataset\yawn\train\20_20-FemaleNoGlasses-Yawning_frame00193_time6.4sec.jpg,0.8871687089717579,1.3080162323046949,1,train
20_20-FemaleNoGlasses-Yawning_frame00193_time6.4sec_aug0,0.8513029936438031,1.1224228851932745,1,train
20_20-FemaleNoGlasses-Yawning_frame00193_time6.4sec_aug1,0.9166530222678854,1.2050044449454773,1,train
Drowsiness_dataset\yawn\train\20_20-FemaleNoGlasses-Yawning_frame00196_ncd0.3046_inc1.29x.jpg,0.842166991820619,1.308914216253743,1,train
20_20-FemaleNoGlasses-Yawning_frame00196_ncd0.3046_inc1.29x_aug1,0.8563153664618671,1.198233708542284,1,train
20_20-FemaleNoGlasses-Yawning_frame00196_ncd0.3046_inc1.29x_aug2,0.9041889391343984,1.2617023783434342,1,train
Drowsiness_dataset\yawn\train\20_20-FemaleNoGlasses-Yawning_frame00207_time6.9sec.jpg,0.6640249011761514,1.3120567217755736,1,train
20_20-FemaleNoGlasses-Yawning_frame00207_time6.9sec_aug0,0.703780252936848,1.3085590250051335,1,train
20_20-FemaleNoGlasses-Yawning_frame00207_time6.9sec_aug1,0.7021062220819846,1.237151399361726,1,train
20_20-FemaleNoGlasses-Yawning_frame00207_time6.9sec_aug3,0.715579705382131,1.3702289462861872,1,train
Drowsiness_dataset\yawn\train\20_20-FemaleNoGlasses-Yawning_frame00210_ncd0.3139_inc1.26x.jpg,0.6727987781718361,1.3206824892422093,1,train
20_20-FemaleNoGlasses-Yawning_frame00210_ncd0.3139_inc1.26x_aug0,0.6795988436278059,1.2992432733812749,1,train
20_20-FemaleNoGlasses-Yawning_frame00210_ncd0.3139_inc1.26x_aug1,0.6712168338421407,1.2048402155090565,1,train
20_20-FemaleNoGlasses-Yawning_frame00210_ncd0.3139_inc1.26x_aug3,0.6912527797445602,1.379594426425889,1,train
Drowsiness_dataset\yawn\train\20_20-FemaleNoGlasses-Yawning_frame00616_ncd0.3315_inc1.28x.jpg,1.0333088240416375,1.2801825139199923,1,train
20_20-FemaleNoGlasses-Yawning_frame00616_ncd0.3315_inc1.28x_aug2,1.0961713007893432,1.2567017354400292,1,train
20_20-FemaleNoGlasses-Yawning_frame00616_ncd0.3315_inc1.28x_aug3,0.9629110955198884,1.2599086910690152,1,train
Drowsiness_dataset\yawn\train\20_20-MaleGlasses-Talking&yawning_frame01078_mar0.333.jpg,1.1224382750078008,1.2958007146813917,1,train
20_20-MaleGlasses-Talking&yawning_frame01078_mar0.333_aug0,1.103043881200412,1.2736202087592465,1,train
Drowsiness_dataset\yawn\train\21_21-FemaleNoGlasses-Yawning_frame00101_time3.4sec.jpg,0.7803890783500966,0.8782526660157016,1,train
21_21-FemaleNoGlasses-Yawning_frame00101_time3.4sec_aug0,0.047664675427918135,0.6519025063556633,1,train
Drowsiness_dataset\yawn\train\21_21-FemaleNoGlasses-Yawning_frame00112_ncd0.2134_inc1.26x.jpg,0.9038805480139724,0.9012191340662192,1,train
21_21-FemaleNoGlasses-Yawning_frame00112_ncd0.2134_inc1.26x_aug1,0.6892436362012604,0.9562511265966998,1,train
21_21-FemaleNoGlasses-Yawning_frame00112_ncd0.2134_inc1.26x_aug2,0.9084911557240734,0.9025001124302772,1,train
21_21-FemaleNoGlasses-Yawning_frame00112_ncd0.2134_inc1.26x_aug3,0.7424644190766196,0.9426211079807371,1,train
Drowsiness_dataset\yawn\train\21_21-FemaleNoGlasses-Yawning_frame00115_time3.8sec.jpg,0.8047735117632451,0.913959072053034,1,train
21_21-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug0,0.7862502903048636,0.8989117851174584,1,train
21_21-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug1,0.8073235553266374,0.9092274309327676,1,train
21_21-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug2,0.819762596144828,0.8937233596644482,1,train
21_21-FemaleNoGlasses-Yawning_frame00115_time3.8sec_aug3,0.6728668969339275,0.9231691943276588,1,train
Drowsiness_dataset\yawn\train\21_21-FemaleNoGlasses-Yawning_frame00129_time4.3sec.jpg,1.0166578215681545,1.0011369468004538,1,train
21_21-FemaleNoGlasses-Yawning_frame00129_time4.3sec_aug0,0.8082091165928886,0.9950543888152399,1,train
21_21-FemaleNoGlasses-Yawning_frame00129_time4.3sec_aug1,0.8331781236779495,0.9953215944349262,1,train
Drowsiness_dataset\yawn\train\21_21-MaleGlasses-Yawning_frame00161_time5.4sec.jpg,0.9780496156163353,1.0564394718823802,1,train
21_21-MaleGlasses-Yawning_frame00161_time5.4sec_aug0,1.0386082454995853,1.1116341684601798,1,train
21_21-MaleGlasses-Yawning_frame00161_time5.4sec_aug1,1.0160207273697213,1.0404461457536187,1,train
21_21-MaleGlasses-Yawning_frame00161_time5.4sec_aug2,1.0301392583193374,1.0677156111371557,1,train
21_21-MaleGlasses-Yawning_frame00161_time5.4sec_aug3,0.9439615297387195,1.1388021349105062,1,train
Drowsiness_dataset\yawn\train\21_21-MaleGlasses-Yawning_frame00175_time5.8sec.jpg,0.9079924387150771,1.0785708636933578,1,train
21_21-MaleGlasses-Yawning_frame00175_time5.8sec_aug0,0.9446071147656754,1.0559774305608207,1,train
21_21-MaleGlasses-Yawning_frame00175_time5.8sec_aug1,1.0044995477093843,1.065989374109789,1,train
Drowsiness_dataset\yawn\train\21_21-MaleGlasses-Yawning_frame00189_time6.3sec.jpg,1.2726502125832273,1.1622901004407578,1,train
21_21-MaleGlasses-Yawning_frame00189_time6.3sec_aug0,1.101182488417032,1.2494948944799704,1,train
21_21-MaleGlasses-Yawning_frame00189_time6.3sec_aug1,1.2540722665858888,1.2467500457871015,1,train
21_21-MaleGlasses-Yawning_frame00189_time6.3sec_aug2,1.1813343533671343,1.254660113029238,1,train
Drowsiness_dataset\yawn\train\21_21-MaleGlasses-Yawning_frame00203_time6.8sec.jpg,1.1950728404052866,1.1471637410625468,1,train
21_21-MaleGlasses-Yawning_frame00203_time6.8sec_aug0,1.310481743392613,1.2004846194179173,1,train
21_21-MaleGlasses-Yawning_frame00203_time6.8sec_aug3,1.3359221543210331,1.163456202004718,1,train
Drowsiness_dataset\yawn\train\21_21-MaleGlasses-Yawning_frame00217_time7.2sec.jpg,1.3768840624119993,1.1695129209972674,1,train
21_21-MaleGlasses-Yawning_frame00217_time7.2sec_aug0,1.3476706612965277,1.0969798508286643,1,train
21_21-MaleGlasses-Yawning_frame00217_time7.2sec_aug2,1.0189977701677237,1.1167124526999435,1,train
21_21-MaleGlasses-Yawning_frame00217_time7.2sec_aug3,1.0263448053845516,1.2302244874704076,1,train
Drowsiness_dataset\yawn\train\21_21-MaleGlasses-Yawning_frame00231_time7.7sec.jpg,1.1062186570388859,1.0586978757147267,1,train
21_21-MaleGlasses-Yawning_frame00231_time7.7sec_aug0,0.8686777143045535,1.1132761645381648,1,train
21_21-MaleGlasses-Yawning_frame00231_time7.7sec_aug1,1.0000221822378896,1.075970260522208,1,train
21_21-MaleGlasses-Yawning_frame00231_time7.7sec_aug3,0.9641056344876757,1.0501045053620344,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleNoGlasses-Yawning_frame00207_time6.9sec.jpg,1.3607305334115432,1.1467714074185262,1,train
22_22-FemaleNoGlasses-Yawning_frame00207_time6.9sec_aug0,1.2524054291283166,1.1334263964361884,1,train
22_22-FemaleNoGlasses-Yawning_frame00207_time6.9sec_aug1,1.1819136740609264,1.112635002863359,1,train
22_22-FemaleNoGlasses-Yawning_frame00207_time6.9sec_aug3,1.0118494070516402,1.1542870521773205,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleNoGlasses-Yawning_frame00221_time7.4sec.jpg,1.071015008763871,1.0820071518291765,1,train
22_22-FemaleNoGlasses-Yawning_frame00221_time7.4sec_aug0,0.9266091532667587,1.085314430749737,1,train
22_22-FemaleNoGlasses-Yawning_frame00221_time7.4sec_aug1,0.9459379698365984,1.104402500791948,1,train
22_22-FemaleNoGlasses-Yawning_frame00221_time7.4sec_aug2,0.9423559265462702,1.0880444897287629,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleNoGlasses-Yawning_frame00235_time7.8sec.jpg,1.1167885262820652,1.1073899882031066,1,train
22_22-FemaleNoGlasses-Yawning_frame00235_time7.8sec_aug0,1.1239358140227782,1.1095829146114125,1,train
22_22-FemaleNoGlasses-Yawning_frame00235_time7.8sec_aug2,1.1194556540994547,1.1157545799041904,1,train
22_22-FemaleNoGlasses-Yawning_frame00235_time7.8sec_aug3,1.0569868318663982,1.100209574941952,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleNoGlasses-Yawning_frame00249_time8.3sec.jpg,0.9779519164417493,1.184157895380353,1,train
22_22-FemaleNoGlasses-Yawning_frame00249_time8.3sec_aug1,1.1988454268161388,1.1875282597297416,1,train
22_22-FemaleNoGlasses-Yawning_frame00249_time8.3sec_aug2,1.0235722082541907,1.1649376584911488,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleNoGlasses-Yawning_frame00263_time8.8sec.jpg,1.1230775899541294,1.0367859533210144,1,train
22_22-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug0,1.0974162844018045,1.0292944247982896,1,train
22_22-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug1,0.9157777189787453,1.072335039436415,1,train
22_22-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug2,1.1230775899541294,1.0367859533210144,1,train
22_22-FemaleNoGlasses-Yawning_frame00263_time8.8sec_aug3,1.0360497547918635,1.0369502134877557,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleNoGlasses-Yawning_frame00277_time9.2sec.jpg,0.8845929236517546,1.0490338347351398,1,train
22_22-FemaleNoGlasses-Yawning_frame00277_time9.2sec_aug1,0.8996748926780961,1.020229524102843,1,train
22_22-FemaleNoGlasses-Yawning_frame00277_time9.2sec_aug2,0.8243912959501914,1.0876140742692104,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleSunGlasses-Yawning_frame00115_time3.8sec.jpg,0.9279959215507025,0.9467036694645673,1,train
22_22-FemaleSunGlasses-Yawning_frame00115_time3.8sec_aug0,0.8785480062741867,0.8881109070305925,1,train
22_22-FemaleSunGlasses-Yawning_frame00115_time3.8sec_aug1,1.0259217975717125,0.9868395962909533,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleSunGlasses-Yawning_frame00129_time4.3sec.jpg,0.6786673659100769,0.9738682881067319,1,train
22_22-FemaleSunGlasses-Yawning_frame00129_time4.3sec_aug0,1.0375905184009835,0.9691940004536371,1,train
22_22-FemaleSunGlasses-Yawning_frame00129_time4.3sec_aug1,0.5689455088146625,0.8714838743819102,1,train
22_22-FemaleSunGlasses-Yawning_frame00129_time4.3sec_aug2,0.7176405906440368,0.8696836321468215,1,train
22_22-FemaleSunGlasses-Yawning_frame00129_time4.3sec_aug3,0.34153803957730994,0.8897683628578958,1,train
Drowsiness_dataset\yawn\train\22_22-FemaleSunGlasses-Yawning_frame00143_time4.8sec.jpg,0.6586815309890572,0.9182586559807755,1,train
22_22-FemaleSunGlasses-Yawning_frame00143_time4.8sec_aug0,0.8194918712386225,0.9170600977490968,1,train
22_22-FemaleSunGlasses-Yawning_frame00143_time4.8sec_aug2,0.2820861364641412,0.864050668775772,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00113_time3.8sec.jpg,1.4631599681191687,1.156573045172324,1,train
22_22-MaleGlassesmoustache-Yawning_frame00113_time3.8sec_aug1,0.25694328364669305,1.052466002075749,1,train
22_22-MaleGlassesmoustache-Yawning_frame00113_time3.8sec_aug2,1.2324878097380225,1.115611825597019,1,train
22_22-MaleGlassesmoustache-Yawning_frame00113_time3.8sec_aug3,0.9047352104593688,1.0607261804480257,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00119_time4.0sec.jpg,1.4685930599039299,1.0916041682167852,1,train
22_22-MaleGlassesmoustache-Yawning_frame00119_time4.0sec_aug1,0.9026043709433634,1.1187367470813303,1,train
22_22-MaleGlassesmoustache-Yawning_frame00119_time4.0sec_aug2,1.0663008182461506,1.2824882650651543,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00133_time4.4sec.jpg,1.2785020037728487,1.1589812983179233,1,train
22_22-MaleGlassesmoustache-Yawning_frame00133_time4.4sec_aug0,0.03,1.155141271312894,1,train
22_22-MaleGlassesmoustache-Yawning_frame00133_time4.4sec_aug2,0.15178393374963633,1.2296670009505628,1,train
22_22-MaleGlassesmoustache-Yawning_frame00133_time4.4sec_aug3,1.6269418462511729,1.1942321969949576,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00147_time4.9sec.jpg,1.0817725240005278,1.162086401831021,1,train
22_22-MaleGlassesmoustache-Yawning_frame00147_time4.9sec_aug0,0.2697243109220834,1.0968887649245962,1,train
22_22-MaleGlassesmoustache-Yawning_frame00147_time4.9sec_aug1,1.5262689651434573,1.2149773080953434,1,train
22_22-MaleGlassesmoustache-Yawning_frame00147_time4.9sec_aug2,1.4062250345329803,1.1867711259195504,1,train
22_22-MaleGlassesmoustache-Yawning_frame00147_time4.9sec_aug3,0.21453529460065116,1.1393529617497302,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00161_time5.4sec.jpg,0.36119448079633504,1.1487357389590322,1,train
22_22-MaleGlassesmoustache-Yawning_frame00161_time5.4sec_aug0,0.03,1.0960261304547008,1,train
22_22-MaleGlassesmoustache-Yawning_frame00161_time5.4sec_aug1,0.36282646801012647,1.2504060747523242,1,train
22_22-MaleGlassesmoustache-Yawning_frame00161_time5.4sec_aug3,0.9175712431394887,1.1628209177714828,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00175_time5.8sec.jpg,0.11952203918408338,1.0438246006577518,1,train
22_22-MaleGlassesmoustache-Yawning_frame00175_time5.8sec_aug1,0.03,1.1111411698260183,1,train
22_22-MaleGlassesmoustache-Yawning_frame00175_time5.8sec_aug3,0.03,1.063082133473972,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00189_time6.3sec.jpg,0.9882113557237129,1.170713001173401,1,train
22_22-MaleGlassesmoustache-Yawning_frame00189_time6.3sec_aug0,0.054913219439556626,1.1477927664255583,1,train
22_22-MaleGlassesmoustache-Yawning_frame00189_time6.3sec_aug1,0.4471618317693041,1.2561092203455555,1,train
22_22-MaleGlassesmoustache-Yawning_frame00189_time6.3sec_aug2,0.20658362936347904,1.0247731060932745,1,train
22_22-MaleGlassesmoustache-Yawning_frame00189_time6.3sec_aug3,1.4450395489939825,1.1644423344248942,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00203_time6.8sec.jpg,0.8528088112292264,1.0792001540464347,1,train
22_22-MaleGlassesmoustache-Yawning_frame00203_time6.8sec_aug1,1.1290843458500068,1.1366167374824114,1,train
22_22-MaleGlassesmoustache-Yawning_frame00203_time6.8sec_aug2,0.5534795272642807,1.059208994960507,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00217_time7.2sec.jpg,0.7082710737619462,1.1254481775063445,1,train
22_22-MaleGlassesmoustache-Yawning_frame00217_time7.2sec_aug0,1.2185504105459295,1.1200858890788608,1,train
22_22-MaleGlassesmoustache-Yawning_frame00217_time7.2sec_aug1,1.1426743191094544,1.1556376253309937,1,train
22_22-MaleGlassesmoustache-Yawning_frame00217_time7.2sec_aug2,0.8810711250500568,1.1233423576882884,1,train
22_22-MaleGlassesmoustache-Yawning_frame00217_time7.2sec_aug3,1.2297804954754135,1.2905554194924187,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00231_time7.7sec.jpg,0.6865529090558544,1.1170089505351548,1,train
22_22-MaleGlassesmoustache-Yawning_frame00231_time7.7sec_aug1,0.3312971422498429,1.3682162455734939,1,train
22_22-MaleGlassesmoustache-Yawning_frame00231_time7.7sec_aug2,0.7326854736648581,1.1483991977391281,1,train
22_22-MaleGlassesmoustache-Yawning_frame00231_time7.7sec_aug3,1.5680664607449037,1.3026601598208647,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00245_time8.2sec.jpg,1.2177896923473155,1.197090568446006,1,train
22_22-MaleGlassesmoustache-Yawning_frame00245_time8.2sec_aug0,0.43562948548965413,1.0624134704556494,1,train
22_22-MaleGlassesmoustache-Yawning_frame00245_time8.2sec_aug2,0.34730668081355826,1.2269267428906787,1,train
22_22-MaleGlassesmoustache-Yawning_frame00245_time8.2sec_aug3,0.7059911087712678,1.1853836063037089,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00259_time8.6sec.jpg,0.7327939423027524,1.1466602971693824,1,train
22_22-MaleGlassesmoustache-Yawning_frame00259_time8.6sec_aug0,0.9366438594676012,1.2728167351092095,1,train
22_22-MaleGlassesmoustache-Yawning_frame00259_time8.6sec_aug3,1.3093606724850708,1.245718459170213,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00273_time9.1sec.jpg,1.0896718493903796,1.190689078967684,1,train
22_22-MaleGlassesmoustache-Yawning_frame00273_time9.1sec_aug0,0.9730491796899505,1.1910158855402369,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00483_time16.1sec.jpg,1.331108112885953,1.1493664318455152,1,train
22_22-MaleGlassesmoustache-Yawning_frame00483_time16.1sec_aug0,0.19394235683653857,1.0924783590967069,1,train
22_22-MaleGlassesmoustache-Yawning_frame00483_time16.1sec_aug2,0.8235146769058151,1.0974587797876132,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00497_time16.6sec.jpg,0.7293269453816354,1.1151638432912523,1,train
22_22-MaleGlassesmoustache-Yawning_frame00497_time16.6sec_aug0,0.566462036196525,1.1651094597899812,1,train
22_22-MaleGlassesmoustache-Yawning_frame00497_time16.6sec_aug1,0.8382456311158315,1.1951561009282696,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00511_time17.1sec.jpg,0.20585415153856607,1.1730668937422997,1,train
22_22-MaleGlassesmoustache-Yawning_frame00511_time17.1sec_aug0,0.03,1.1437538255468973,1,train
22_22-MaleGlassesmoustache-Yawning_frame00511_time17.1sec_aug1,0.181418828643076,1.1900131366640714,1,train
22_22-MaleGlassesmoustache-Yawning_frame00511_time17.1sec_aug2,0.19047881356507476,1.093180655758693,1,train
22_22-MaleGlassesmoustache-Yawning_frame00511_time17.1sec_aug3,0.07389091053619298,1.1362934459964007,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00525_time17.5sec.jpg,0.954776234948854,1.1999312841399534,1,train
22_22-MaleGlassesmoustache-Yawning_frame00525_time17.5sec_aug0,0.04267102533493331,1.0665229155782252,1,train
22_22-MaleGlassesmoustache-Yawning_frame00525_time17.5sec_aug1,0.0385462847881282,1.1515605822740058,1,train
22_22-MaleGlassesmoustache-Yawning_frame00525_time17.5sec_aug2,1.5037742267552219,1.199512643871484,1,train
22_22-MaleGlassesmoustache-Yawning_frame00525_time17.5sec_aug3,1.2770497989237453,1.1679615786685176,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00581_time19.4sec.jpg,1.2553546039643304,1.164695347741507,1,train
22_22-MaleGlassesmoustache-Yawning_frame00581_time19.4sec_aug0,0.6197484511770932,1.2573153004484166,1,train
22_22-MaleGlassesmoustache-Yawning_frame00581_time19.4sec_aug1,0.7397632134489315,1.1223077847257608,1,train
22_22-MaleGlassesmoustache-Yawning_frame00581_time19.4sec_aug2,0.03,1.1333221040489327,1,train
22_22-MaleGlassesmoustache-Yawning_frame00581_time19.4sec_aug3,0.0504807420268855,1.3093210192876816,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00595_time19.9sec.jpg,0.724721627065215,1.1202042380683044,1,train
22_22-MaleGlassesmoustache-Yawning_frame00595_time19.9sec_aug0,0.198230212628146,1.0479909206024272,1,train
22_22-MaleGlassesmoustache-Yawning_frame00595_time19.9sec_aug1,0.18677802760286213,1.0273626072652198,1,train
22_22-MaleGlassesmoustache-Yawning_frame00595_time19.9sec_aug3,1.4204855135746843,1.2206692749702601,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00609_time20.3sec.jpg,1.367116675872965,1.140110807893272,1,train
22_22-MaleGlassesmoustache-Yawning_frame00609_time20.3sec_aug0,0.897850301536674,1.1773060389973795,1,train
22_22-MaleGlassesmoustache-Yawning_frame00609_time20.3sec_aug1,0.11900888161939442,1.0781901836855008,1,train
22_22-MaleGlassesmoustache-Yawning_frame00609_time20.3sec_aug2,1.5573916788263553,1.173688025655012,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00623_time20.8sec.jpg,1.1103064820066284,1.2099538797825335,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00637_time21.3sec.jpg,0.3361866748486948,1.1114662054533466,1,train
22_22-MaleGlassesmoustache-Yawning_frame00637_time21.3sec_aug0,0.4581773184956366,1.2390782026928626,1,train
22_22-MaleGlassesmoustache-Yawning_frame00637_time21.3sec_aug1,0.9911798047529731,1.238623998016901,1,train
22_22-MaleGlassesmoustache-Yawning_frame00637_time21.3sec_aug3,0.7273348821313297,1.1904727196761673,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00651_time21.7sec.jpg,1.0138969847781383,1.1356039898737167,1,train
22_22-MaleGlassesmoustache-Yawning_frame00651_time21.7sec_aug0,0.11743185465886256,1.0266671127716829,1,train
22_22-MaleGlassesmoustache-Yawning_frame00651_time21.7sec_aug1,0.7140979441854711,1.211861304767221,1,train
22_22-MaleGlassesmoustache-Yawning_frame00651_time21.7sec_aug3,0.38820441112829274,1.1358117082282517,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00665_time22.2sec.jpg,0.7753920195288015,1.1377735901564465,1,train
22_22-MaleGlassesmoustache-Yawning_frame00665_time22.2sec_aug0,1.4477887440773476,1.112740430592291,1,train
22_22-MaleGlassesmoustache-Yawning_frame00665_time22.2sec_aug1,0.7646001450918323,1.132067644213384,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00679_time22.7sec.jpg,1.1596711215787812,1.186853622693199,1,train
22_22-MaleGlassesmoustache-Yawning_frame00679_time22.7sec_aug1,1.0410667935493336,1.1789893308870147,1,train
22_22-MaleGlassesmoustache-Yawning_frame00679_time22.7sec_aug2,1.1725333622001146,1.2317705926699296,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00693_time23.1sec.jpg,0.583753609040805,1.1251224755372917,1,train
22_22-MaleGlassesmoustache-Yawning_frame00693_time23.1sec_aug0,0.4779647202588698,1.2378678770902158,1,train
22_22-MaleGlassesmoustache-Yawning_frame00693_time23.1sec_aug2,0.030272665539506943,1.0362568382460788,1,train
22_22-MaleGlassesmoustache-Yawning_frame00693_time23.1sec_aug3,0.17182786136061431,0.993077685702275,1,train
Drowsiness_dataset\yawn\train\22_22-MaleGlassesmoustache-Yawning_frame00707_time23.6sec.jpg,1.188335004444378,1.1767745626970176,1,train
22_22-MaleGlassesmoustache-Yawning_frame00707_time23.6sec_aug0,0.21933880944631667,1.045257263286143,1,train
22_22-MaleGlassesmoustache-Yawning_frame00707_time23.6sec_aug1,0.40141809981818694,1.1417322928758342,1,train
